title,price,product_url,image_url,crawl_time
"Summer Red Camisole Top For Women, New Arrival, Built-In Padded Bra, Elegant Layering Cami Top, Outerwear Casual",S$0.90,https://sg.shein.com/Summer-Red-Camisole-Top-For-Women-New-Arrival-Built-In-Padded-Bra-Elegant-Layering-Cami-Top-Outerwear-Casual-p-396242073.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_396242073%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
Comfortcana 2pcs/Set Casual Pony Logo Printed Round Neck Short Sleeve Top And Striped Print Pants Striped Outfits White T-Shirt Striped Pants,S$17.99,https://sg.shein.com/Comfortcana-2pcs-Set-Casual-Pony-Logo-Printed-Round-Neck-Short-Sleeve-Top-And-Striped-Print-Pants-Striped-Outfits-White-T-Shirt-Striped-Pants-p-367931128.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_367931128%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Women's Casual Loose Gray Puppy Printed Round Neck Short Sleeve T-Shirt, Breathable Street Wear For Summer",S$1.05,https://sg.shein.com/Women-s-Casual-Loose-Gray-Puppy-Printed-Round-Neck-Short-Sleeve-T-Shirt-Breathable-Street-Wear-For-Summer-p-57183320.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_57183320%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
Soleia Women's Contrast Stripe Tassel Decor Backless Halter Crop Top And Mini Skirt 2-Piece Set,S$17.49,https://sg.shein.com/Soleia-Women-s-Contrast-Stripe-Tassel-Decor-Backless-Halter-Crop-Top-And-Mini-Skirt-2-Piece-Set-p-448571114.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_448571114%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Striped & Polka Dot Classic Contrast Color Office Outfit, Women's Casual Round Neck Short Sleeve Minimalist T-Shirt Summer",S$7.99,https://sg.shein.com/Striped-Polka-Dot-Classic-Contrast-Color-Office-Outfit-Women-s-Casual-Round-Neck-Short-Sleeve-Minimalist-T-Shirt-Summer-p-457418186.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_457418186%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"EMERY ROSE Casual Minimalist Army Green Women Shirt, Suitable For Summer,Summer Top",S$12.49,https://sg.shein.com/EMERY-ROSE-Casual-Minimalist-Army-Green-Women-Shirt-Suitable-For-Summer-Summer-Top-p-442294889.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_442294889%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
Women's Solid Color Casual Front Pocket Decorated Wide Leg Pants Spring,S$1.95,https://sg.shein.com/Women-s-Solid-Color-Casual-Front-Pocket-Decorated-Wide-Leg-Pants-Spring-p-433130651.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_433130651%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Livesso Women's Solid Color Round Neck Loose Long Sleeve T-Shirt,Fall Clothes",S$1.36,https://sg.shein.com/Livesso-Women-s-Solid-Color-Round-Neck-Loose-Long-Sleeve-T-Shirt-Fall-Clothes-p-39294505.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_39294505%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Summer New Vintage Leopard Face Print Casual Round Neck Tie-Dye Short Sleeve T-Shirt, Gorgeous Personalized Versatile Blouse For Women",S$6.99,https://sg.shein.com/Summer-New-Vintage-Leopard-Face-Print-Casual-Round-Neck-Tie-Dye-Short-Sleeve-T-Shirt-Gorgeous-Personalized-Versatile-Blouse-For-Women-p-428553047.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_428553047%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
Elenzga Elegant Romantic Lace Fabric High Collar Ruffle Sleeve Cinched Waist Bodycon Dress For Women,S$18.99,https://sg.shein.com/Elenzga-Elegant-Romantic-Lace-Fabric-High-Collar-Ruffle-Sleeve-Cinched-Waist-Bodycon-Dress-For-Women-p-475461184.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_475461184%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"FRIFUL Women's Short Sleeve Striped T-Shirt, Fashionable For Summer",S$1.56,https://sg.shein.com/FRIFUL-Women-s-Short-Sleeve-Striped-T-Shirt-Fashionable-For-Summer-p-70914759.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_70914759%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
Women's Round Neck Letter Print Casual Versatile Daily Wear Short Sleeve T-Shirt Summer,S$1.33,https://sg.shein.com/Women-s-Round-Neck-Letter-Print-Casual-Versatile-Daily-Wear-Short-Sleeve-T-Shirt-Summer-p-447744667.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_447744667%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"SHEIN LUNE Women's Watercolor Floral Casual Shirt, Minimalist Style Suitable For Summer Suitable For Going Out Chic Blouses For Women",S$6.99,https://sg.shein.com/SHEIN-LUNE-Women-s-Watercolor-Floral-Casual-Shirt-Minimalist-Style-Suitable-For-Summer-Suitable-For-Going-Out-Chic-Blouses-For-Women-p-122379033.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_122379033%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Poéselle Women's Cotton Gingham Lace-Trim Peplum Button-Down Blouse – Short-Sleeve Tie-Back Vintage Shirt Gingham Blouse, Peplum Top, Lace Trim Shirt, Tie Back Top, Vintage Gingham, Cottagecore Blouse, Black And White Check, Summer Button Up Women Casual Plaid Lace Trim Blouse, Summer,Summer Top",S$1.49,https://sg.shein.com/Po-selle-Women-s-Cotton-Gingham-Lace-Trim-Peplum-Button-Down-Blouse-Short-Sleeve-Tie-Back-Vintage-Shirt-Gingham-Blouse-Peplum-Top-Lace-Trim-Shirt-Tie-Back-Top-Vintage-Gingham-Cottagecore-Blouse-Black-And-White-Check-Summer-Button-Up-Women-Casual-Plaid-Lace-Trim-Blouse-Summer-Summer-Top-p-356989829.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_356989829%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"SHEIN LUNE Casual Geometric Floral Print Shirt For Women, Minimalist Design Suitable For Summer & Early Autumn Chic Blouses For Women",S$6.99,https://sg.shein.com/SHEIN-LUNE-Casual-Geometric-Floral-Print-Shirt-For-Women-Minimalist-Design-Suitable-For-Summer-Early-Autumn-Chic-Blouses-For-Women-p-160519390.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_160519390%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
Franclia Summer Leopard Print Sleeveless Bodycon Dress - American Y2K Slim Fit Crew Neck Mini Dress,S$7.99,https://sg.shein.com/Franclia-Summer-Leopard-Print-Sleeveless-Bodycon-Dress-American-Y2K-Slim-Fit-Crew-Neck-Mini-Dress-p-448964360.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_448964360%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
DAZY Women's Summer Square Neck Fitted Ribbed Casual Short Sleeve T-Shirt,S$9.49,https://sg.shein.com/DAZY-Women-s-Summer-Square-Neck-Fitted-Ribbed-Casual-Short-Sleeve-T-Shirt-p-409879532.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_409879532%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
SHEIN PETITE Women's Solid Color Tie Waist Wide Leg Loose Casual Versatile Pants Brown Pants For Women Beach Pants For Women Women S Pants For Summer Loose Pants For Women Women Pants Wide Leg,S$1.38,https://sg.shein.com/SHEIN-PETITE-Women-s-Solid-Color-Tie-Waist-Wide-Leg-Loose-Casual-Versatile-Pants-Brown-Pants-For-Women-Beach-Pants-For-Women-Women-S-Pants-For-Summer-Loose-Pants-For-Women-Women-Pants-Wide-Leg-p-387320996.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_387320996%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Franclia Sleeveless Ribbed Knit Slim Fit Tank Top For Women, Suitable For Summer, Spring, Valentine's Day, Romantic, Dating, Beach, Wedding, Birthday, Outing, Elegant, Casual, Vacation Women's Ribbed Sleeveless Polo Elegant Button-Down Sleeveless Top Women's Summer Knit Top Classy Sleeveless Blouse Collared Sleeveless Shirt Blouse For Women Elegant Classy Business Casual Women Tops Sleeveless Collared Top Ribbed Knit Top Pearl Button Top Tops For Women Elegant Women's Clothing",S$9.49,https://sg.shein.com/Franclia-Sleeveless-Ribbed-Knit-Slim-Fit-Tank-Top-For-Women-Suitable-For-Summer-Spring-Valentine-s-Day-Romantic-Dating-Beach-Wedding-Birthday-Outing-Elegant-Casual-Vacation-Women-s-Ribbed-Sleeveless-Polo-Elegant-Button-Down-Sleeveless-Top-Women-s-Summer-Knit-Top-Classy-Sleeveless-Blouse-Collared-Sleeveless-Shirt-Blouse-For-Women-Elegant-Classy-Business-Casual-Women-Tops-Sleeveless-Collared-Top-Ribbed-Knit-Top-Pearl-Button-Top-Tops-For-Women-Elegant-Women-s-Clothing-p-434548548.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_434548548%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
Sexy Deep V-Neck Lace Cutout Waist Dress For Women Spring White,S$1.69,https://sg.shein.com/Sexy-Deep-V-Neck-Lace-Cutout-Waist-Dress-For-Women-Spring-White-p-272418155.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_272418155%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"1pc Ultra-Thin Breathable Tights, Shark Skin Tight Leggings, High Waist Super Thin Sun Protection Pantyhose, Women Seamless Tight Sports Leggings Summer",S$5.49,https://sg.shein.com/1pc-Ultra-Thin-Breathable-Tights-Shark-Skin-Tight-Leggings-High-Waist-Super-Thin-Sun-Protection-Pantyhose-Women-Seamless-Tight-Sports-Leggings-Summer-p-77983385.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_77983385%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
SHEIN PETITE Cap Sleeve Floral Print Tie-Waist Fitted Summer Dress,S$11.99,https://sg.shein.com/SHEIN-PETITE-Cap-Sleeve-Floral-Print-Tie-Waist-Fitted-Summer-Dress-p-475057254.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_475057254%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
INAWLY Women Spring And Autumn Casual Color Block Front Zipper Long Sleeve T-Shirt Graphic Tees Women Tops For Spring Fall For Women,S$8.49,https://sg.shein.com/INAWLY-Women-Spring-And-Autumn-Casual-Color-Block-Front-Zipper-Long-Sleeve-T-Shirt-Graphic-Tees-Women-Tops-For-Spring-Fall-For-Women-p-33666261.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_33666261%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
DAZY Women Summer Spring Style Weekend Casual Loose Fitting Blazer Linen Business Attire,S$21.99,https://sg.shein.com/DAZY-Women-Summer-Spring-Style-Weekend-Casual-Loose-Fitting-Blazer-Linen-Business-Attire-p-66036741.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_66036741%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Women's Outdoor Cargo Pants, Lightweight Casual Sports Trousers With Large Pockets For Spring/Summer, Suitable For Outdoor Hiking And Daily Wear, With Zipper Pockets And Drawstring Black",S$1.65,https://sg.shein.com/Women-s-Outdoor-Cargo-Pants-Lightweight-Casual-Sports-Trousers-With-Large-Pockets-For-Spring-Summer-Suitable-For-Outdoor-Hiking-And-Daily-Wear-With-Zipper-Pockets-And-Drawstring-Black-p-436362228.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_436362228%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
Franclia New Striped V-Neck Short Sleeve T-Shirt For Women,S$8.99,https://sg.shein.com/Franclia-New-Striped-V-Neck-Short-Sleeve-T-Shirt-For-Women-p-441465288.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_441465288%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
Women's Pocket Design Wide Leg Loose Casual Versatile Denim Jeans,S$23.51,https://sg.shein.com/Women-s-Pocket-Design-Wide-Leg-Loose-Casual-Versatile-Denim-Jeans-p-66756971.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_66756971%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Franclia Women's Faux Floral Contrast Bubble Bead Round Neck Sleeveless Tank Top, Comfortable Beaded Casual Blouse For Daily Wear",S$6.39,https://sg.shein.com/Franclia-Women-s-Faux-Floral-Contrast-Bubble-Bead-Round-Neck-Sleeveless-Tank-Top-Comfortable-Beaded-Casual-Blouse-For-Daily-Wear-p-464014217.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_464014217%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Pale Blue Striped Lace Patchwork Loose Blouse, French Romantic Dropped Shoulder Design, Drapey & Breathable, Casual Chic, Suitable For Commute, Dating, Daily Wear, Light French Style Vibe Top, Summer Daily Outfit, Refreshing & Brightening Spring",S$15.49,https://sg.shein.com/Pale-Blue-Striped-Lace-Patchwork-Loose-Blouse-French-Romantic-Dropped-Shoulder-Design-Drapey-Breathable-Casual-Chic-Suitable-For-Commute-Dating-Daily-Wear-Light-French-Style-Vibe-Top-Summer-Daily-Outfit-Refreshing-Brightening-Spring-p-435499495.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_435499495%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Sheer Black Blazer Jacket For Women, Lightweight Summer Casual Office Top, Short Petite 3/4 Sleeve Suit Spring",S$21.37,https://sg.shein.com/Sheer-Black-Blazer-Jacket-For-Women-Lightweight-Summer-Casual-Office-Top-Short-Petite-3-4-Sleeve-Suit-Spring-p-309364531.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_309364531%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"2026 Women's Swimwear Set, Polka Dot Contrast Color Halter Sexy Backless Bikini Top And Thong Bottom, Suitable For Valentine's Day, Beach, Resort, Outdoor Vacation Summer",S$9.49,https://sg.shein.com/2026-Women-s-Swimwear-Set-Polka-Dot-Contrast-Color-Halter-Sexy-Backless-Bikini-Top-And-Thong-Bottom-Suitable-For-Valentine-s-Day-Beach-Resort-Outdoor-Vacation-Summer-p-312998872.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_312998872%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
EMERY ROSE Women's Casual V-Neck Solid Color Loose Short Sleeve T-Shirt,S$7.49,https://sg.shein.com/EMERY-ROSE-Women-s-Casual-V-Neck-Solid-Color-Loose-Short-Sleeve-T-Shirt-p-150433014.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_150433014%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Franclia Women's Solid Color Minimalist Sleeveless Tank Top, Casual Everyday Wear",S$6.49,https://sg.shein.com/Franclia-Women-s-Solid-Color-Minimalist-Sleeveless-Tank-Top-Casual-Everyday-Wear-p-442691782.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_442691782%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
SHEIN Women's Solid Color Hollow Out Drop Shoulder Long Sleeve Sweater And Knit Slip Dress 2-Piece Set,S$30.99,https://sg.shein.com/SHEIN-Women-s-Solid-Color-Hollow-Out-Drop-Shoulder-Long-Sleeve-Sweater-And-Knit-Slip-Dress-2-Piece-Set-p-468119220.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_468119220%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
